"state","puma12","cd118","stab","PUMA12name","pop20","afact"
"State code","PUMA (2012)","Congressional district code (118th Congress)","State abbr.","PUMA12 name","Total population (2020 Census)","puma12-to-cd118 allocation factor"
"48","00600","26","TX","North Texas Regional Planning Commission (Outside Wichita County) & Wise County",46010,0.2948 
"48","00700","13","TX","North Texas Regional Planning Commission--Wichita County--Wichita Falls City",129358,1 
"48","00701","26","TX","4800701",26,1 
"48","00800","04","TX","Texoma COG--Grayson, Cooke & Fannin Counties",171205,0.8044 
"48","00800","26","TX","Texoma COG--Grayson, Cooke & Fannin Counties",41642,0.1956 
"48","00900","03","TX","Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities",86326,0.4172 
"48","00900","04","TX","Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities",120571,0.5828 
"48","01000","01","TX","Ark-Tex COG (West)",62217,0.3956 
"48","01000","04","TX","Ark-Tex COG (West)",95054,0.6044 
"48","01100","01","TX","Ark-Tex COG (East)--Bowie & Cass Counties",112709,0.9288 
"48","01100","04","TX","Ark-Tex COG (East)--Bowie & Cass Counties",8638,0.0712 
"48","01200","01","TX","East Texas COG (Northeast)--Harrison, Upshur & Marion Counties",105340,0.8818 
"48","01200","05","TX","East Texas COG (Northeast)--Harrison, Upshur & Marion Counties",14116,0.1182 
"48","01300","01","TX","East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",12464,0.0966 
"48","01300","04","TX","East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",12164,0.0943 
"48","01300","05","TX","East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",104384,0.8091 
"48","01400","05","TX","Kaufman County",145310,1 
"48","01501","01","TX","East Texas COG (Central)--Smith County (Outside Tyler City)",113967,1 
"48","01502","01","TX","East Texas COG (Central)--Smith County (West)--Tyler City",119512,1 
"48","01600","01","TX","East Texas COG (Central)--Gregg County--Longview City",124239,1 
"48","01700","01","TX","East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties",74705,0.5971 
"48","01700","06","TX","East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties",50412,0.4029 
"48","01800","05","TX","East Texas COG (Southwest)--Henderson & Anderson Counties",82150,0.5865 
"48","01800","06","TX","East Texas COG (Southwest)--Henderson & Anderson Counties",57922,0.4135 
"48","01901","03","TX","Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities",6999,0.0522 
"48","01901","04","TX","Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities",72349,0.5395 
"48","01901","05","TX","Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities",581,0.0043 
"48","01901","32","TX","Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities",54180,0.404 
"48","01902","03","TX","Collin County (Southwest)--Plano City (West)",52335,0.4342 
"48","01902","04","TX","Collin County (Southwest)--Plano City (West)",68205,0.5658 
"48","01903","03","TX","Collin County (Southwest)--Plano City (Central)",38742,0.3569 
"48","01903","04","TX","Collin County (Southwest)--Plano City (Central)",46567,0.429 
"48","01903","32","TX","Collin County (Southwest)--Plano City (Central)",23247,0.2141 
"48","01904","03","TX","Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",146296,0.9656 
"48","01904","04","TX","Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",4428,0.0292 
"48","01904","05","TX","Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",780,0.0051 
"48","01905","03","TX","Collin County (Central)--McKinney City",157278,1 
"48","01906","03","TX","Collin County (Northwest)--Frisco City (East) & Prosper Town",88934,0.4354 
"48","01906","04","TX","Collin County (Northwest)--Frisco City (East) & Prosper Town",115323,0.5646 
"48","01907","03","TX","Collin County (East)",190077,0.9849 
"48","01907","04","TX","Collin County (East)",878,0.0045 
"48","01907","05","TX","Collin County (East)",2034,0.0105 
"48","02001","04","TX","Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities",12,0.0001 
"48","02001","26","TX","Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities",94058,0.7095 
"48","02001","32","TX","Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities",38499,0.2904 
"48","02002","24","TX","Denton County (Southeast)--Lewisville City",264,0.0022 
"48","02002","26","TX","Denton County (Southeast)--Lewisville City",117502,0.9978 
"48","02003","24","TX","Denton County (South Central)--Flower Mound Town & Highland Village City",1034,0.0067 
"48","02003","26","TX","Denton County (South Central)--Flower Mound Town & Highland Village City",152268,0.9933 
"48","02004","04","TX","Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities",51187,0.2733 
"48","02004","26","TX","Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities",136104,0.7267 
"48","02005","13","TX","Denton County (Central)--Denton (Central) & Corinth Cities",96409,0.7623 
"48","02005","26","TX","Denton County (Central)--Denton (Central) & Corinth Cities",30055,0.2377 
"48","02006","04","TX","Denton County (North & West)--Denton City (Outer)",6,0 
"48","02006","12","TX","Denton County (North & West)--Denton City (Outer)",1937,0.0101 
"48","02006","13","TX","Denton County (North & West)--Denton City (Outer)",40889,0.2128 
"48","02006","26","TX","Denton County (North & West)--Denton City (Outer)",149322,0.7771 
"48","02101","06","TX","Ellis County",191365,1 
"48","02102","06","TX","Johnson County",48849,0.2698 
"48","02102","25","TX","Johnson County",132183,0.7302 
"48","02200","25","TX","North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties",141815,1 
"48","02301","05","TX","Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities",113097,1 
"48","02302","05","TX","Dallas County (Northeast)--Garland City (South)",93457,0.8829 
"48","02302","32","TX","Dallas County (Northeast)--Garland City (South)",12398,0.1171 
"48","02303","05","TX","Dallas County (East)--Mesquite City (Central & Southeast)",105437,0.82 
"48","02303","32","TX","Dallas County (East)--Mesquite City (Central & Southeast)",23150,0.18 
"48","02304","05","TX","Dallas County (Southeast)--Dallas City (Southeast)",20147,0.1648 
"48","02304","06","TX","Dallas County (Southeast)--Dallas City (Southeast)",81,0.0007 
"48","02304","30","TX","Dallas County (Southeast)--Dallas City (Southeast)",101693,0.8318 
"48","02304","32","TX","Dallas County (Southeast)--Dallas City (Southeast)",342,0.0028 
"48","02305","05","TX","Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635",24968,0.1822 
"48","02305","30","TX","Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635",19515,0.1424 
"48","02305","32","TX","Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635",92584,0.6755 
"48","02306","05","TX","Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635",16579,0.1282 
"48","02306","32","TX","Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635",112756,0.8718 
"48","02307","24","TX","Dallas City (Northeast)--East of US-75",31584,0.2498 
"48","02307","32","TX","Dallas City (Northeast)--East of US-75",94848,0.7502 
"48","02308","05","TX","Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities",43947,0.3871 
"48","02308","32","TX","Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities",69574,0.6129 
"48","02309","24","TX","Dallas (Far North) & Richardson (Southwest) Cities",41714,0.3448 
"48","02309","32","TX","Dallas (Far North) & Richardson (Southwest) Cities",79261,0.6552 
"48","02310","04","TX","Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635",400,0.0035 
"48","02310","24","TX","Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635",32830,0.2842 
"48","02310","32","TX","Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635",70607,0.6113 
"48","02310","33","TX","Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635",11663,0.101 
"48","02311","24","TX","Dallas City (North)--South of I-635 & West of US-75",49817,0.4739 
"48","02311","32","TX","Dallas City (North)--South of I-635 & West of US-75",7036,0.0669 
"48","02311","33","TX","Dallas City (North)--South of I-635 & West of US-75",48276,0.4592 
"48","02312","06","TX","Dallas (West Central), University Park Cities & Highland Park Town",1615,0.0142 
"48","02312","24","TX","Dallas (West Central), University Park Cities & Highland Park Town",44978,0.3942 
"48","02312","30","TX","Dallas (West Central), University Park Cities & Highland Park Town",52610,0.4611 
"48","02312","33","TX","Dallas (West Central), University Park Cities & Highland Park Town",14895,0.1305 
"48","02313","24","TX","Dallas City (Downtown)--North of I-30",2252,0.0168 
"48","02313","30","TX","Dallas City (Downtown)--North of I-30",57830,0.4314 
"48","02313","32","TX","Dallas City (Downtown)--North of I-30",73983,0.5518 
"48","02314","30","TX","Dallas City (East Central)--South of I-30 & East of I-35E",106479,0.845 
"48","02314","32","TX","Dallas City (East Central)--South of I-30 & East of I-35E",10265,0.0815 
"48","02314","33","TX","Dallas City (East Central)--South of I-30 & East of I-35E",9266,0.0735 
"48","02315","30","TX","Dallas City (West Central)--East of Loop TX-12 & West of I-35E",13231,0.1214 
"48","02315","33","TX","Dallas City (West Central)--East of Loop TX-12 & West of I-35E",95791,0.8786 
"48","02316","30","TX","Dallas City (South Central)--North of I-20 & West of I-35E",56128,0.5403 
"48","02316","33","TX","Dallas City (South Central)--North of I-20 & West of I-35E",47759,0.4597 
"48","02317","30","TX","Dallas County (South)--DeSoto & Lancaster Cities",116056,1 
"48","02318","06","TX","Dallas County (Southwest)--Cedar Hill & Duncanville Cities",92,0.0008 
"48","02318","30","TX","Dallas County (Southwest)--Cedar Hill & Duncanville Cities",112780,0.9992 
"48","02319","06","TX","Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities",8901,0.0792 
"48","02319","30","TX","Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities",77793,0.6918 
"48","02319","33","TX","Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities",25759,0.2291 
"48","02320","06","TX","Dallas County (West)--Irving (South) & Grand Prairie (North) Cities",73116,0.7034 
"48","02320","33","TX","Dallas County (West)--Irving (South) & Grand Prairie (North) Cities",30831,0.2966 
"48","02321","06","TX","Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities",76466,0.5821 
"48","02321","24","TX","Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities",58,0.0004 
"48","02321","33","TX","Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities",54845,0.4175 
"48","02322","06","TX","Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",5634,0.0438 
"48","02322","24","TX","Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",54541,0.4243 
"48","02322","32","TX","Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",4257,0.0331 
"48","02322","33","TX","Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",64105,0.4987 
"48","02400","12","TX","Parker County",116906,0.7887 
"48","02400","25","TX","Parker County",31316,0.2113 
"48","02501","24","TX","Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities",119711,1 
"48","02502","24","TX","Tarrant County (East)--Euless (South & West) & Arlington (North) Cities",68945,0.5029 
"48","02502","25","TX","Tarrant County (East)--Euless (South & West) & Arlington (North) Cities",43783,0.3194 
"48","02502","33","TX","Tarrant County (East)--Euless (South & West) & Arlington (North) Cities",24364,0.1777 
"48","02503","06","TX","Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities",53297,0.3914 
"48","02503","25","TX","Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities",35966,0.2641 
"48","02503","30","TX","Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities",14964,0.1099 
"48","02503","33","TX","Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities",31954,0.2346 
"48","02504","06","TX","Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities",29794,0.2531 
"48","02504","25","TX","Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities",62564,0.5315 
"48","02504","30","TX","Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities",25354,0.2154 
"48","02505","06","TX","Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities",62304,0.499 
"48","02505","25","TX","Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities",49993,0.4004 
"48","02505","30","TX","Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities",12554,0.1006 
"48","02506","06","TX","Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20",181,0.0013 
"48","02506","12","TX","Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20",29069,0.2163 
"48","02506","25","TX","Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20",80959,0.6024 
"48","02506","33","TX","Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20",24195,0.18 
"48","02507","06","TX","Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820",5949,0.0491 
"48","02507","25","TX","Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820",85814,0.709 
"48","02507","33","TX","Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820",29275,0.2419 
"48","02508","12","TX","Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820",475,0.004 
"48","02508","33","TX","Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820",118595,0.996 
"48","02509","12","TX","Fort Worth (Northeast) & Hurst (South) Cities--North of I-30",29733,0.203 
"48","02509","24","TX","Fort Worth (Northeast) & Hurst (South) Cities--North of I-30",80387,0.5489 
"48","02509","25","TX","Fort Worth (Northeast) & Hurst (South) Cities--North of I-30",4582,0.0313 
"48","02509","33","TX","Fort Worth (Northeast) & Hurst (South) Cities--North of I-30",31744,0.2168 
"48","02510","24","TX","Tarrant County (North)--North Richland Hills (North) & Keller Cities",126605,1 
"48","02511","12","TX","Fort Worth City (North)--East of I-35W & West of US-377",21327,0.165 
"48","02511","24","TX","Fort Worth City (North)--East of I-35W & West of US-377",107904,0.835 
"48","02512","12","TX","Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820",50924,0.4434 
"48","02512","24","TX","Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820",4363,0.038 
